Country,Year,Total_Death,Stroke_Deaths_Rate (per 100000),Hypertension_Prevalence,Population,Code,"Number of daily male smokers (IHME, GHDx (2012))","Number of daily female smokers (IHME, GHDx (2012))"
Myanmar,2003,461213.0,260.13,33.8,46924296.0,MMR,5561261,1222371
Myanmar,2004,461663.0,257.03,34.2,47338444.0,MMR,5516809,1242565
Myanmar,2005,460352.0,251.32,34.6,47724470.0,MMR,5481411,1243969
Myanmar,2006,460667.0,246.28,35.0,48088276.0,MMR,5457283,1232929
Myanmar,2007,456710.0,239.35,35.3,48445652.0,MMR,5447578,1214211
Myanmar,2008,593071.0,233.65,35.6,48729480.0,MMR,5466692,1195624
Myanmar,2009,451334.0,229.41,35.9,49015836.0,MMR,5504574,1182484
Myanmar,2010,455611.0,224.49,36.1,49390988.0,MMR,5550158,1184596
Myanmar,2011,449813.0,221.43,36.3,49794530.0,MMR,5606504,1195739
Myanmar,2012,453365.0,218.01,36.5,50218196.0,MMR,5672548,1213455
Namibia,1990,11371.0,163.79,40.1,1369016.0,NAM,97322,43470
Namibia,1991,11928.0,162.42,40.3,1415624.0,NAM,102231,45451
Namibia,1992,12514.0,161.99,40.5,1461694.0,NAM,106745,47320
Namibia,1993,13198.0,161.38,40.7,1509848.0,NAM,111186,49163
Namibia,1994,14139.0,162.17,41.0,1558459.0,NAM,115670,51024
Namibia,1995,15260.0,163.13,41.2,1605382.0,NAM,120371,52960
Namibia,1996,16830.0,163.38,41.5,1650077.0,NAM,125380,54896
Namibia,1997,18319.0,165.03,41.8,1693248.0,NAM,128963,55974
Namibia,1998,20052.0,167.85,42.1,1735959.0,NAM,132345,57001
Namibia,1999,21557.0,171.3,42.4,1778280.0,NAM,134847,57722
Namibia,2000,23098.0,174.72,42.8,1819148.0,NAM,136054,58069
Namibia,2001,24351.0,172.61,43.2,1856406.0,NAM,133745,56846
Namibia,2002,24789.0,173.83,43.6,1888531.0,NAM,130749,55491
Namibia,2003,25403.0,171.44,44.0,1915432.0,NAM,127870,54230
Namibia,2004,25647.0,167.67,44.4,1939405.0,NAM,126574,53429
Namibia,2005,25483.0,162.66,44.7,1962874.0,NAM,126397,52884
Namibia,2006,24963.0,156.42,45.0,1986568.0,NAM,126946,52683
Namibia,2007,24290.0,150.39,45.3,2011492.0,NAM,128192,52935
Namibia,2008,23726.0,145.32,45.5,2038556.0,NAM,130481,54192
Namibia,2009,23316.0,141.83,45.5,2067928.0,NAM,133709,55804
Namibia,2010,23276.0,139.3,45.5,2099275.0,NAM,137606,57683
Namibia,2011,23212.0,134.95,45.5,2132343.0,NAM,142160,59806
Namibia,2012,22531.0,133.1,45.3,2167474.0,NAM,147313,62150
Nepal,1990,248380.0,107.58,34.1,19616528.0,NPL,2505758,1172231
Nepal,1991,244125.0,106.02,34.2,20130774.0,NPL,2606855,1203593
Nepal,1992,238692.0,103.9,34.3,20702138.0,NPL,2731737,1233894
Nepal,1993,235621.0,102.97,34.4,21267356.0,NPL,2867627,1267638
Nepal,1994,230035.0,100.83,34.5,21794756.0,NPL,2996099,1309734
Nepal,1995,225945.0,98.75,34.6,22305572.0,NPL,3104994,1366650
Nepal,1996,221737.0,95.78,34.7,22783972.0,NPL,3187849,1439248
Nepal,1997,215543.0,93.55,34.8,23249422.0,NPL,3209019,1498888
Nepal,1998,209994.0,91.1,35.0,23703330.0,NPL,3218562,1563414
Nepal,1999,206788.0,88.65,35.1,24143162.0,NPL,3227961,1621946
Nepal,2000,204297.0,86.38,35.2,24559504.0,NPL,3237033,1666495
Nepal,2001,198947.0,83.53,35.4,24956070.0,NPL,3245609,1677245
Nepal,2002,202090.0,81.17,35.6,25332178.0,NPL,3178105,1650670
Nepal,2003,195544.0,79.43,35.8,25682912.0,NPL,3101388,1615018
Nepal,2004,192112.0,78.55,35.9,26003970.0,NPL,3004390,1567357
Nepal,2005,188292.0,77.88,36.1,26285112.0,NPL,2898560,1514910
Nepal,2006,186924.0,77.8,36.2,26518974.0,NPL,2799996,1462864
Nepal,2007,185069.0,77.96,36.3,26713652.0,NPL,2750042,1411307
Nepal,2008,187644.0,77.98,36.4,26881542.0,NPL,2732912,1378183
Nepal,2009,187412.0,78.16,36.4,27026952.0,NPL,2735889,1351771
Nepal,2010,190785.0,78.28,36.5,27161572.0,NPL,2759861,1333907
Nepal,2011,189077.0,79.07,36.5,27266398.0,NPL,2799161,1327321
Nepal,2012,191550.0,79.61,36.4,27330696.0,NPL,2868185,1345180
Netherlands,1990,128841.0,64.64,27.4,14944550.0,NLD,1837188,1476787
Netherlands,1991,129818.0,63.74,28.0,15046578.0,NLD,1843760,1487208
Netherlands,1992,129790.0,63.24,28.7,15150688.0,NLD,1841670,1493794
Netherlands,1993,137685.0,63.88,29.3,15251088.0,NLD,1842458,1506024
Netherlands,1994,133337.0,62.32,30.0,15349481.0,NLD,1848425,1517696
Netherlands,1995,135491.0,61.62,30.7,15446670.0,NLD,1850550,1525129
Netherlands,1996,137711.0,60.92,31.4,15538617.0,NLD,1856757,1541540
Netherlands,1997,135895.0,59.72,32.0,15629912.0,NLD,1858370,1556212
Netherlands,1998,137453.0,58.94,32.7,15722601.0,NLD,1861061,1573556
Netherlands,1999,140540.0,59.1,33.4,15812491.0,NLD,1849450,1582674
Netherlands,2000,140526.0,58.3,34.0,15899138.0,NLD,1822801,1585208
Netherlands,2001,140248.0,56.88,34.6,15981630.0,NLD,1793695,1583673
Netherlands,2002,142388.0,56.09,35.1,16057042.0,NLD,1761168,1577818
Netherlands,2003,141723.0,54.59,35.5,16127574.0,NLD,1718371,1557125
Netherlands,2004,136388.0,49.98,35.8,16196036.0,NLD,1674927,1533394
Netherlands,2005,136356.0,46.76,36.0,16261834.0,NLD,1637598,1508404
Netherlands,2006,135370.0,43.65,36.1,16325679.0,NLD,1597082,1478716
Netherlands,2007,132990.0,40.61,36.1,16391232.0,NLD,1552546,1447461
Netherlands,2008,135142.0,38.65,36.1,16460775.0,NLD,1510588,1421403
Netherlands,2009,134251.0,36.84,35.9,16536200.0,NLD,1485601,1404033
Netherlands,2010,136078.0,35.58,35.7,16617121.0,NLD,1469912,1396253
Netherlands,2011,135692.0,34.54,35.3,16701470.0,NLD,1461366,1395758
Netherlands,2012,140752.0,34.12,34.8,16785296.0,NLD,1459613,1401334
New Zealand,1990,26423.0,66.05,34.4,3397388.0,NZL,332438,342930
New Zealand,1991,26292.0,63.66,34.4,3481606.0,NZL,341371,350214
New Zealand,1992,27147.0,62.54,34.3,3532568.0,NZL,348115,354382
New Zealand,1993,27089.0,61.99,34.2,3573739.0,NZL,352343,355983
New Zealand,1994,26931.0,59.69,34.1,3620893.0,NZL,354887,357374
New Zealand,1995,27790.0,59.66,34.0,3673899.0,NZL,356248,358906
New Zealand,1996,28369.0,57.85,33.8,3728460.0,NZL,357273,361377
New Zealand,1997,27653.0,55.84,33.7,3775853.0,NZL,358766,364925
New Zealand,1998,26376.0,53.46,33.5,3810047.0,NZL,358786,367278
New Zealand,1999,28178.0,53.42,33.4,3833496.0,NZL,355661,367995
New Zealand,2000,26649.0,51.57,33.3,3855266.0,NZL,352174,367494
New Zealand,2001,27883.0,50.93,33.2,3889587.0,NZL,350459,365802
New Zealand,2002,28082.0,50.29,33.1,3948582.0,NZL,352522,364134
New Zealand,2003,28063.0,47.54,33.0,4019944.0,NZL,354057,359960
New Zealand,2004,28413.0,45.74,33.0,4081415.0,NZL,349019,349352
New Zealand,2005,27120.0,43.13,32.9,4132782.0,NZL,337592,333951
New Zealand,2006,28253.0,41.28,32.8,4179986.0,NZL,323391,316469
New Zealand,2007,28490.0,39.77,32.7,4221495.0,NZL,309350,301013
New Zealand,2008,29147.0,38.47,32.7,4260235.0,NZL,299976,291046
New Zealand,2009,28974.0,36.79,32.6,4302884.0,NZL,293451,285194
New Zealand,2010,28465.0,35.62,32.4,4346345.0,NZL,289953,283165
New Zealand,2011,30154.0,35.42,32.3,4381274.0,NZL,289120,283839
New Zealand,2012,30141.0,34.45,32.1,4410285.0,NZL,291003,287686
Nicaragua,1990,30902.0,72.08,32.1,4227824.0,NIC,223173,59993
Nicaragua,1991,29924.0,78.21,32.3,4327293.0,NIC,223403,61118
Nicaragua,1992,29761.0,75.73,32.5,4427177.0,NIC,224206,62478
Nicaragua,1993,29449.0,75.22,32.8,4526690.0,NIC,225266,64002
Nicaragua,1994,28973.0,74.03,33.0,4625260.0,NIC,226643,65546
Nicaragua,1995,28648.0,94.11,33.2,4721932.0,NIC,228428,67240
Nicaragua,1996,28330.0,94.53,33.5,4812391.0,NIC,230357,69080
Nicaragua,1997,28023.0,87.63,33.7,4895964.0,NIC,230110,70871
Nicaragua,1998,31406.0,82.69,33.9,4974551.0,NIC,231756,72876
Nicaragua,1999,28083.0,80.97,34.2,5049885.0,NIC,235315,75009
Nicaragua,2000,28532.0,78.11,34.4,5123223.0,NIC,240077,77172
Nicaragua,2001,29280.0,78.47,34.6,5192765.0,NIC,245561,79249
Nicaragua,2002,30096.0,79.25,34.8,5259017.0,NIC,251375,80967
Nicaragua,2003,30778.0,78.24,35.0,5323064.0,NIC,257525,82777
Nicaragua,2004,31089.0,77.46,35.2,5386220.0,NIC,264202,85026
Nicaragua,2005,30718.0,78.19,35.4,5454680.0,NIC,271064,87356
Nicaragua,2006,29711.0,71.69,35.6,5529811.0,NIC,278107,89681
Nicaragua,2007,28708.0,73.23,35.8,5607460.0,NIC,285404,92134
Nicaragua,2008,27424.0,72.17,36.0,5687752.0,NIC,292716,94792
Nicaragua,2009,26603.0,69.71,36.1,5770649.0,NIC,299629,97615
Nicaragua,2010,26364.0,66.71,36.2,5855736.0,NIC,307303,100762
Nicaragua,2011,26475.0,64.6,36.3,5942554.0,NIC,316120,104098
Nicaragua,2012,27021.0,62.15,36.3,6030605.0,NIC,325730,107520
Niger,1990,201502.0,130.62,40.2,8370650.0,NER,168782,51582
Niger,1991,204417.0,128.16,40.4,8634640.0,NER,174358,53414
Niger,1992,204810.0,127.77,40.6,8907642.0,NER,179890,55366
Niger,1993,204280.0,127.27,40.8,9193081.0,NER,185538,57438
Niger,1994,203266.0,125.59,41.0,9493322.0,NER,191589,59604
Niger,1995,201428.0,125.11,41.2,9813920.0,NER,198506,61870
Niger,1996,200720.0,122.3,41.4,10149939.0,NER,206298,64260
Niger,1997,200344.0,122.03,41.6,10494203.0,NER,216263,62862
Niger,1998,200812.0,121.38,41.8,10854919.0,NER,226846,61663
Niger,1999,201961.0,121.0,42.0,11231469.0,NER,236953,61159
Niger,2000,202722.0,121.51,42.3,11622673.0,NER,246160,61239
Niger,2001,203598.0,121.83,42.6,12031431.0,NER,253938,61682
Niger,2002,202817.0,121.91,42.8,12456520.0,NER,259642,62175
Niger,2003,200641.0,121.68,43.1,12900793.0,NER,264831,62790
Niger,2004,196390.0,119.46,43.4,13366889.0,NER,269941,63280
Niger,2005,193016.0,119.08,43.6,13855225.0,NER,275666,63492
Niger,2006,189364.0,117.95,43.8,14365171.0,NER,282607,63321
Niger,2007,186012.0,116.34,43.9,14897877.0,NER,291155,60019
Niger,2008,182683.0,114.42,44.0,15455181.0,NER,305205,57405
Niger,2009,179837.0,113.61,43.9,16037917.0,NER,321575,55378
Niger,2010,176396.0,112.88,43.8,16647545.0,NER,340452,53958
Niger,2011,175441.0,113.24,43.6,17283118.0,NER,360339,53159
Niger,2012,174457.0,112.84,43.4,17954410.0,NER,376336,54633
Nigeria,1990,1773185.0,131.74,35.1,95214260.0,NGA,3940071,985559
Nigeria,1991,1838523.0,131.46,35.1,97685360.0,NGA,3983172,987089
Nigeria,1992,1883584.0,131.93,35.1,100182050.0,NGA,4007142,980883
Nigeria,1993,1921923.0,132.31,35.1,102775470.0,NGA,3999173,962952
Nigeria,1994,1989331.0,132.43,35.1,105456120.0,NGA,3949126,929721
Nigeria,1995,2040259.0,131.94,35.1,108187620.0,NGA,3851377,879817
Nigeria,1996,2080955.0,132.37,35.1,110956184.0,NGA,3707598,816471
Nigeria,1997,2108303.0,132.36,35.2,113791180.0,NGA,3508258,713057
Nigeria,1998,2133801.0,131.98,35.2,116690530.0,NGA,3374461,626618
Nigeria,1999,2138467.0,131.51,35.3,119695570.0,NGA,3291562,563195
Nigeria,2000,2145653.0,130.25,35.4,122851980.0,NGA,3245194,519589
Nigeria,2001,2164639.0,127.1,35.5,126152680.0,NGA,3226742,488640
Nigeria,2002,2192454.0,124.73,35.7,129583030.0,NGA,3226837,465000
Nigeria,2003,2202301.0,120.27,35.8,133119810.0,NGA,3241454,445721
Nigeria,2004,2225369.0,116.25,36.0,136756850.0,NGA,3240064,418768
Nigeria,2005,2232152.0,112.32,36.2,140490720.0,NGA,3243851,397516
Nigeria,2006,2246688.0,109.5,36.3,144329760.0,NGA,3249994,382601
Nigeria,2007,2272921.0,105.83,36.4,148294030.0,NGA,3258962,374270
Nigeria,2008,2311146.0,103.66,36.4,152382510.0,NGA,3273344,372642
Nigeria,2009,2321446.0,102.17,36.4,156595740.0,NGA,3275886,388786
Nigeria,2010,2354679.0,100.71,36.4,160952860.0,NGA,3280592,409524
Nigeria,2011,2372167.0,99.92,36.3,165463740.0,NGA,3290100,434454
Nigeria,2012,2413863.0,99.37,36.3,170075940.0,NGA,3313760,462951
North Korea,1990,116050.0,205.05,24.5,20799522.0,PRK,3126176,249292
North Korea,1991,118699.0,206.02,24.7,21115534.0,PRK,3216881,252063
North Korea,1992,119087.0,207.36,24.9,21439992.0,PRK,3307751,254672
North Korea,1993,114601.0,209.42,25.1,21773020.0,PRK,3396612,256943
North Korea,1994,130218.0,211.51,25.3,22105230.0,PRK,3480279,258642
North Korea,1995,220623.0,213.52,25.4,22385538.0,PRK,3556533,259628
North Korea,1996,225873.0,215.55,25.5,22614348.0,PRK,3622909,259858
North Korea,1997,231213.0,217.82,25.6,22827378.0,PRK,3664916,253757
North Korea,1998,237790.0,219.74,25.6,23023642.0,PRK,3704282,249664
North Korea,1999,245200.0,221.63,25.7,23204504.0,PRK,3745813,247259
North Korea,2000,251475.0,223.1,25.8,23367064.0,PRK,3790593,246344
North Korea,2001,257916.0,224.12,26.0,23512524.0,PRK,3839033,246707
North Korea,2002,263251.0,224.7,26.1,23638414.0,PRK,3891194,248108
North Korea,2003,187850.0,225.16,26.2,23781706.0,PRK,3944177,250317
North Korea,2004,196115.0,225.35,26.4,23948936.0,PRK,3995818,252621
North Korea,2005,204865.0,225.01,26.5,24100980.0,PRK,4042340,255224
North Korea,2006,214322.0,224.22,26.6,24235764.0,PRK,4075362,258189
North Korea,2007,222803.0,222.9,26.7,24356508.0,PRK,4108053,261520
North Korea,2008,228505.0,221.07,26.8,24469050.0,PRK,4140284,264957
North Korea,2009,219994.0,218.62,26.9,24581508.0,PRK,4187145,268315
North Korea,2010,214964.0,215.62,26.9,24686436.0,PRK,4240174,271635
North Korea,2011,213373.0,212.56,26.9,24783790.0,PRK,4297527,274954
North Korea,2012,210789.0,208.91,26.8,24887770.0,PRK,4358785,278562
North Macedonia,1990,15607.0,289.21,47.6,2044181.0,MKD,353369,199167
North Macedonia,1991,15401.0,289.15,47.3,2036691.0,MKD,355106,200533
North Macedonia,1992,16519.0,305.26,47.0,2018024.0,MKD,354805,201248
North Macedonia,1993,16062.0,311.78,46.7,1996896.0,MKD,353544,201534
North Macedonia,1994,16837.0,313.18,46.4,1982458.0,MKD,352863,201828
North Macedonia,1995,17020.0,319.75,46.1,1983971.0,MKD,353634,202499
North Macedonia,1996,16905.0,325.07,45.8,1994230.0,MKD,356379,203624
North Macedonia,1997,17281.0,330.06,45.5,2004240.0,MKD,364053,207170
North Macedonia,1998,17318.0,332.16,45.3,2012844.0,MKD,371477,210091
North Macedonia,1999,17218.0,327.55,45.1,2023781.0,MKD,378193,212613
North Macedonia,2000,17666.0,329.74,44.9,2037940.0,MKD,384381,214830
North Macedonia,2001,17361.0,337.9,44.8,2053391.0,MKD,388447,216454
North Macedonia,2002,18146.0,345.53,44.8,2064739.0,MKD,391309,217802
North Macedonia,2003,18101.0,341.52,44.8,2071150.0,MKD,393235,219050
North Macedonia,2004,17889.0,331.04,44.9,2075879.0,MKD,395100,220587
North Macedonia,2005,18403.0,330.0,44.9,2078667.0,MKD,397209,222236
North Macedonia,2006,18505.0,334.04,45.0,2081081.0,MKD,399451,223660
North Macedonia,2007,19273.0,339.97,45.1,2083494.0,MKD,401936,225137
North Macedonia,2008,18657.0,332.07,45.2,2086228.0,MKD,404697,226698
North Macedonia,2009,18713.0,328.15,45.2,2089793.0,MKD,407065,228309
North Macedonia,2010,18814.0,321.97,45.2,2093828.0,MKD,408633,230263
North Macedonia,2011,19279.0,312.44,45.2,2097110.0,MKD,410040,232479
North Macedonia,2012,19727.0,307.66,45.2,2099486.0,MKD,411129,234006
Norway,1990,46049.0,74.45,39.7,4241637.0,NOR,612068,553076
Norway,1991,44985.0,72.25,39.5,4261886.0,NOR,605118,556186
Norway,1992,44718.0,71.56,39.3,4286560.0,NOR,598236,555730
Norway,1993,46584.0,70.9,39.1,4312138.0,NOR,588550,552443
Norway,1994,44116.0,68.79,38.8,4336745.0,NOR,577789,547959
Norway,1995,45197.0,66.34,38.6,4359327.0,NOR,567468,540670
Norway,1996,43807.0,64.81,38.3,4381511.0,NOR,557868,532839
Norway,1997,44582.0,62.82,38.1,4405334.0,NOR,545975,521429
Norway,1998,44131.0,61.54,37.8,4431672.0,NOR,534621,511065
Norway,1999,45106.0,59.52,37.6,4462148.0,NOR,521522,501682
Norway,2000,44011.0,57.14,37.4,4491204.0,NOR,505651,489983
Norway,2001,43930.0,54.78,37.2,4514019.0,NOR,487451,475505
Norway,2002,44459.0,53.13,37.0,4538435.0,NOR,468990,459719
Norway,2003,42458.0,49.88,36.9,4565167.0,NOR,451430,443664
Norway,2004,41225.0,46.96,36.6,4592284.0,NOR,432963,426498
Norway,2005,41211.0,44.72,36.4,4623691.0,NOR,414064,409264
Norway,2006,41219.0,43.1,36.1,4661081.0,NOR,396730,392722
Norway,2007,41823.0,41.9,35.8,4709582.0,NOR,381798,376363
Norway,2008,41619.0,40.37,35.5,4768654.0,NOR,369578,361033
Norway,2009,41338.0,38.54,35.2,4829195.0,NOR,361440,349349
Norway,2010,41415.0,36.96,34.8,4889747.0,NOR,352944,336896
Norway,2011,41378.0,36.39,34.4,4953565.0,NOR,348208,327707
Norway,2012,41914.0,34.92,33.9,5019058.0,NOR,348075,323162
Oman,1990,8118.0,145.72,43.8,1804528.0,OMN,104266,5181
Oman,1991,8060.0,143.19,44.1,1895193.0,OMN,113562,5231
Oman,1992,7980.0,141.26,44.5,1985234.0,OMN,124347,5227
Oman,1993,7894.0,139.26,44.8,2071874.0,OMN,134716,5186
Oman,1994,7987.0,137.64,45.1,2133678.0,OMN,142078,5102
Oman,1995,7735.0,135.57,45.5,2172681.0,OMN,142122,4904
Oman,1996,7748.0,133.46,45.7,2209965.0,OMN,135533,4471
Oman,1997,7743.0,131.62,45.9,2245591.0,OMN,124268,3999
Oman,1998,7520.0,129.85,46.0,2279727.0,OMN,112587,3616
Oman,1999,7511.0,127.72,46.2,2312608.0,OMN,103133,3343
Oman,2000,7430.0,125.6,46.3,2344261.0,OMN,97210,3178
Oman,2001,7303.0,119.69,46.5,2374655.0,OMN,97018,3275
Oman,2002,7340.0,117.98,46.7,2403663.0,OMN,99870,3429
Oman,2003,7226.0,115.57,46.8,2431603.0,OMN,104838,3629
Oman,2004,7152.0,109.97,47.0,2468860.0,OMN,110697,3873
Oman,2005,7328.0,110.53,47.0,2515202.0,OMN,116806,4155
Oman,2006,7494.0,112.73,47.0,2560652.0,OMN,122494,4461
Oman,2007,7751.0,116.64,47.0,2605706.0,OMN,128111,4780
Oman,2008,7881.0,123.04,47.0,2651032.0,OMN,135397,5101
Oman,2009,8075.0,129.57,47.0,2697543.0,OMN,147122,5457
Oman,2010,7110.0,128.44,46.9,2881915.0,OMN,165079,5869
Oman,2011,7556.0,123.92,46.9,3206883.0,OMN,190321,6325
Oman,2012,7912.0,116.74,46.8,3535585.0,OMN,221596,6841
Pakistan,1990,1238482.0,124.32,37.3,115414070.0,PAK,10578319,1598411
Pakistan,1991,1256930.0,127.09,37.5,119203576.0,PAK,10840630,1646434
Pakistan,1992,1290628.0,130.46,37.6,122375176.0,PAK,11097099,1693680
Pakistan,1993,1309418.0,133.89,37.7,125546620.0,PAK,11358277,1741414
Pakistan,1994,1321834.0,137.61,37.9,129245140.0,PAK,11641611,1796238
Pakistan,1995,1355586.0,141.72,38.0,133117480.0,PAK,11935974,1853562
Pakistan,1996,1351457.0,143.41,38.2,137234820.0,PAK,12244106,1913870
Pakistan,1997,1363688.0,144.54,38.4,141330270.0,PAK,12536029,1972152
Pakistan,1998,1360060.0,143.92,38.5,145476110.0,PAK,12790129,2025393
Pakistan,1999,1350165.0,143.55,38.7,149694460.0,PAK,13030375,2078713
Pakistan,2000,1349760.0,143.25,39.0,154369920.0,PAK,13258824,2129789
Pakistan,2001,1365265.0,142.62,39.2,159217730.0,PAK,13482205,2175612
Pakistan,2002,1383913.0,141.54,39.4,163262800.0,PAK,13702558,2218483
Pakistan,2003,1389323.0,140.14,39.7,166876670.0,PAK,13937559,2266934
Pakistan,2004,1397637.0,138.51,40.0,170648620.0,PAK,14224641,2312227
Pakistan,2005,1467794.0,136.88,40.2,174372100.0,PAK,14335765,2348653
Pakistan,2006,1397071.0,135.25,40.5,178069980.0,PAK,14440362,2385721
Pakistan,2007,1421100.0,132.95,40.7,181924530.0,PAK,14557934,2422430
Pakistan,2008,1440035.0,131.32,40.9,185931950.0,PAK,14687025,2458253
Pakistan,2009,1466094.0,129.46,41.2,190123230.0,PAK,14831831,2495907
Pakistan,2010,1479575.0,127.85,41.4,194454500.0,PAK,14990298,2540134
Pakistan,2011,1497860.0,126.54,41.6,198602740.0,PAK,15187875,2590446
Pakistan,2012,1518663.0,125.32,41.8,202205860.0,PAK,15433113,2644928
Palestine,1990,10781.0,172.55,37.5,2124623.0,PSE,260005,18426
Palestine,1991,10889.0,170.8,37.7,2214277.0,PSE,272065,19251
Palestine,1992,11048.0,168.2,37.9,2310004.0,PSE,284650,20042
Palestine,1993,11202.0,165.31,38.1,2410651.0,PSE,298143,20861
Palestine,1994,11113.0,161.84,38.4,2515166.0,PSE,312509,21633
Palestine,1995,11262.0,158.43,38.6,2623149.0,PSE,328322,22453
Palestine,1996,11297.0,155.58,38.8,2734003.0,PSE,345922,23368
Palestine,1997,11371.0,152.98,39.0,2847222.0,PSE,361590,23881
Palestine,1998,11568.0,150.54,39.2,2950926.0,PSE,376538,24281
Palestine,1999,11716.0,148.44,39.4,3044490.0,PSE,389973,24586
Palestine,2000,12519.0,146.79,39.6,3139950.0,PSE,401927,24865
Palestine,2001,13421.0,144.98,39.8,3230085.0,PSE,408167,24508
Palestine,2002,12739.0,144.52,39.9,3309493.0,PSE,413025,24207
Palestine,2003,12974.0,143.52,40.1,3384195.0,PSE,416541,24016
Palestine,2004,13230.0,142.86,40.2,3460130.0,PSE,419875,24059
Palestine,2005,12683.0,140.81,40.2,3541198.0,PSE,423137,24851
Palestine,2006,13264.0,139.39,40.2,3627671.0,PSE,427298,25985
Palestine,2007,13424.0,137.18,40.2,3717882.0,PSE,432458,27385
Palestine,2008,13628.0,135.76,40.2,3808824.0,PSE,438836,28973
Palestine,2009,13911.0,133.85,40.2,3899401.0,PSE,444981,30426
Palestine,2010,13961.0,132.62,40.2,3992283.0,PSE,451798,31867
Palestine,2011,14188.0,130.63,40.1,4087747.0,PSE,467506,33380
Palestine,2012,14427.0,123.34,40.1,4184161.0,PSE,485714,34967
Panama,1990,13169.0,74.68,32.0,2449966.0,PAN,126563,29760
Panama,1991,13377.0,72.55,32.2,2502048.0,PAN,129993,30510
Panama,1992,13483.0,74.1,32.4,2554387.0,PAN,133618,31252
Panama,1993,13526.0,76.08,32.7,2607502.0,PAN,137439,31975
Panama,1994,13620.0,74.23,32.9,2661393.0,PAN,141125,32594
Panama,1995,13734.0,74.23,33.1,2716071.0,PAN,144881,33245
Panama,1996,13858.0,72.05,33.4,2771607.0,PAN,148921,34060
Panama,1997,13990.0,74.35,33.6,2827994.0,PAN,151227,34595
Panama,1998,14121.0,71.71,33.8,2885179.0,PAN,151626,34883
Panama,1999,14229.0,68.19,34.1,2943124.0,PAN,151417,35045
Panama,2000,14307.0,63.29,34.3,3001738.0,PAN,151126,35106
Panama,2001,14364.0,62.33,34.5,3061029.0,PAN,150931,35094
Panama,2002,14432.0,61.53,34.8,3120993.0,PAN,150990,35069
Panama,2003,14528.0,61.73,35.0,3181620.0,PAN,151320,34875
Panama,2004,14721.0,59.98,35.2,3243310.0,PAN,152201,34776
Panama,2005,14955.0,58.79,35.4,3305875.0,PAN,153520,34842
Panama,2006,15307.0,56.81,35.6,3368577.0,PAN,155379,35101
Panama,2007,15729.0,53.33,35.8,3431619.0,PAN,158047,35637
Panama,2008,16248.0,51.77,36.0,3495284.0,PAN,162779,36791
Panama,2009,16721.0,50.97,36.1,3559339.0,PAN,167973,38234
Panama,2010,17219.0,49.06,36.3,3623622.0,PAN,173535,39826
Panama,2011,17654.0,47.87,36.3,3688679.0,PAN,179477,41529
Panama,2012,18078.0,47.2,36.3,3754871.0,PAN,185599,43270
Papua New Guinea,1990,31374.0,136.51,23.9,3864983.0,PNG,664002,249354
Papua New Guinea,1991,32009.0,136.75,23.6,3991006.0,PNG,685800,257930
Papua New Guinea,1992,32614.0,136.65,23.3,4136651.0,PNG,707187,266292
Papua New Guinea,1993,33400.0,135.81,23.1,4291592.0,PNG,727663,274427
Papua New Guinea,1994,34246.0,135.03,22.8,4451695.0,PNG,748239,282607
Papua New Guinea,1995,35019.0,134.72,22.5,4616444.0,PNG,769565,290957
Papua New Guinea,1996,36323.0,134.88,22.3,4785908.0,PNG,790950,298982
Papua New Guinea,1997,37228.0,135.01,22.1,4960444.0,PNG,813655,308078
Papua New Guinea,1998,40523.0,135.77,21.9,5138838.0,PNG,836895,317383
Papua New Guinea,1999,39592.0,136.42,21.8,5321393.0,PNG,860511,327596
Papua New Guinea,2000,41006.0,136.47,21.7,5508300.0,PNG,885404,338371
Papua New Guinea,2001,42436.0,136.68,21.7,5698496.0,PNG,910884,349480
Papua New Guinea,2002,44276.0,137.3,21.7,5892600.0,PNG,936537,360717
Papua New Guinea,2003,45677.0,138.18,21.8,6090987.0,PNG,963115,372462
Papua New Guinea,2004,47409.0,139.27,21.9,6293174.0,PNG,990324,384164
Papua New Guinea,2005,48983.0,140.47,22.0,6498828.0,PNG,1017314,395177
Papua New Guinea,2006,50356.0,141.19,22.2,6708217.0,PNG,1044574,406195
Papua New Guinea,2007,51740.0,141.46,22.5,6921069.0,PNG,1070930,416237
Papua New Guinea,2008,51846.0,141.02,22.8,7137999.0,PNG,1097329,426289
Papua New Guinea,2009,52921.0,140.5,23.2,7358887.0,PNG,1123950,436236
Papua New Guinea,2010,53926.0,141.18,23.6,7583269.0,PNG,1151387,446375
Papua New Guinea,2011,54127.0,141.03,24.0,7806637.0,PNG,1179123,456525
